original_text,prompt,chosen,rejected,score_chosen,score_rejected,reward_margin,sft_was_better
"Fix grammaticality of the sentence: However, the disadvantages for the cars banning upon the city center that polulted and now the cars being effects on the environment and effect on the people life beause the cars working with gases or petrol as a results, mak the poluted in the city and the wither will been very bad when a lot concerning cars moving in this areas every day and the worst disadvange been the accident cars it will were increasing every day especially on the small streets towards the city center and the people will be disapointed when the cars bother them He live in cities center.","Fix grammatically: Fix grammaticality of the sentence: However, the disadvantages for the cars banning upon the city center that polulted and now the cars being effects on the environment and effect on the people life beause the cars working with gases or petrol as a results, mak the poluted in the city and the wither will been very bad when a lot concerning cars moving in this areas every day and the worst disadvange been the accident cars it will were increasing every day especially on the small streets towards the city center and the people will be disapointed when the cars bother them He live in cities center.

Corrected:"," However, the disadvantages for the cars banning upon the city center that polled and now the cars being effects on the environment and effect on the people life beause the cars working with gases or petrol as a result, mak the cars being effects on the environment and effect on the people life beause the cars working with gases or petrol as a result, the cars being effects on the environment and effect on the people life."," However, the disadvantages for the car banned in the city center that polulted and now the cars affect the environment and affect people's life because cars work with gas or petrol and as a result, mak the poluted in the city and the weather will be very bad when a lot of cars circulate in this area every day and the worst disadvantage is that car accidents will be increasing every day especially on the small streets in the city center and the people will be disappointed when the cars bother them He live in the city center.",0.33055713474750514,0.2857149136066437,0.04484222114086145,True
"Make the sentence grammatical: Hi Dan We are goes to go around "" Cinepolis "" I've seen a very beautiful film and I wanting to sees it again, the film is "" Los increibles "" it's a funny film I am sure you being going to enjoy, we'll go with all my friends by I seen you despite home at 7: 00 pm and we will be in the cinema for 8 o'clock see you","Fix grammatically: Make the sentence grammatical: Hi Dan We are goes to go around "" Cinepolis "" I've seen a very beautiful film and I wanting to sees it again, the film is "" Los increibles "" it's a funny film I am sure you being going to enjoy, we'll go with all my friends by I seen you despite home at 7: 00 pm and we will be in the cinema for 8 o'clock see you

Corrected:"," Hi Dan, We are going to go around "" Cinepolis "" I've seen a very beautiful film and I want to see it again, the film is "" Los increibles "" it's a funny film I am sure you are going to enjoy, we'll go with all my friends by, I saw you despite home at 7: 00 pm and we will be in the cinema for 8 o'clock."," Hi Dan We are going to go to "" Cinepolis "". I've seen a very beautiful film and I want to see it again, the film is "" Los increibles "", it's a funny film, I am sure you are going to enjoy it, we'll go with all my friends so I'll see you at home at 7: 00 pm and we will be in the cinema at 8 o'clock. See you",0.22272185087203977,0.21768187284469603,0.005039978027343739,True
"Fix grammaticality in this sentence: Dear sirs I are writing following you after response to your advertisement across my favourite magazine, to let you know how I been intersted in this great adventures you are setting up and that I would liking very much to be one by the successuful student you were looking for! . Firstly, I are convinced around all my skill gained within my short but busy student life will were real assets for your team: not only have I an important knowlegde except invironmental problem that I acquired during my studis (as I am holders of an environmental master), but I had already the opportunities to do some temporary activities last summer for the famous Environmental French Agency, where I was in charge of a studies but wild lives against Antarctic! . However, I has never had yet the opportunity to gone on site to did some practical experimentations.","Fix grammatically: Fix grammaticality in this sentence: Dear sirs I are writing following you after response to your advertisement across my favourite magazine, to let you know how I been intersted in this great adventures you are setting up and that I would liking very much to be one by the successuful student you were looking for! . Firstly, I are convinced around all my skill gained within my short but busy student life will were real assets for your team: not only have I an important knowlegde except invironmental problem that I acquired during my studis (as I am holders of an environmental master), but I had already the opportunities to do some temporary activities last summer for the famous Environmental French Agency, where I was in charge of a studies but wild lives against Antarctic! . However, I has never had yet the opportunity to gone on site to did some practical experimentations.

Corrected:"," Dear Sir I'm writing to you in response to your advertisement in my favourite magazine, to let you know how interested I am in this great adventure you are setting up and that I would like very much to be one of the successful students you are looking for! Firstly, I am convinced that all my skills gained in my short but busy student life will be real assets for your team: not only do I have important knowledge about environmental problems that I acquired during my studies (as I am the holder of an environmental Master's), but I have already had the opportunity to do some temporary activities last summer for the famous French Environmental Agency, where I was in charge of a study of wildlife in the Antarctic! However, I have never yet had the opportunity to go on site to do some practical experimentation."," Dear sirs, I am writing following you after your response to your advertisement across my favorite magazine, to let you know how I was intersting in this great adventures you are setting up and that I would like to be one by the successuful student you were looking for! . Firstly, I am convinced around all my skill gained within my short but busy student life will were real assets for your team: not only have I an important knowlegde except invironmental problem that I acquired during my studis (as I am holders of an environmental master), but I had already the opportunities to do some temporary activities last summer for the",0.5238220930099488,0.22873419650963372,0.29508789650031503,False
Fix grammar in the sentence: The fundamental reason are before they are a leak of accompanying.,"Fix grammatically: Fix grammar in the sentence: The fundamental reason are before they are a leak of accompanying.

Corrected:", The fundamental reason is before they are a leak of accompanying., The fundamental reason is the lack of company.,0.964573973417282,0.897055222094059,0.06751875132322305,True
"Fix grammar in the sentence: She only goes to buy his things and I spent hours waiting she decide what to bought but forgeting all the problem, yes, I like gone shopping, I liking buying trousers, t-shirt, trainers and my favorite color beyond T-shirts is green, downoff trousers being blue and for trainers is white.","Fix grammatically: Fix grammar in the sentence: She only goes to buy his things and I spent hours waiting she decide what to bought but forgeting all the problem, yes, I like gone shopping, I liking buying trousers, t-shirt, trainers and my favorite color beyond T-shirts is green, downoff trousers being blue and for trainers is white.

Corrected:"," She only goes to buy her things and I spend hours waiting until she decides what to buy, but forgetting all the problems, yes, I like going shopping. I like buying trousers, T-shirts, trainers and my favorite color for T-shirts is green, for trousers is blue and for trainers is white."," She only goes to buy his things and I spend hours waiting, she decided what to buy, but forget about all the problem, yes, I like going shopping, I liking buying trousers, t-shirts, trainers, and my favorite color beyond T-shirts is green, downoff trousers being blue, and for trainers is white.",0.9573098719120026,0.3991311182578405,0.558178753654162,False
"Fix grammaticality of the sentence: by the aim of these goals, most school count except: Well-equipped IT laboratory sciences activity Strong mathematical evaluation Advantages Given the difficulty on Peruvian colleges and university pose but for admittance and tuition, schools try to meet the expectations these institutions present under Permanent incentisation since reads update of the latest scientific research Unrestricted access to libraries and the internets The combinations in these ability has the purpose cultivating researches and knowledge concerning the current events in worlds policy.","Fix grammatically: Fix grammaticality of the sentence: by the aim of these goals, most school count except: Well-equipped IT laboratory sciences activity Strong mathematical evaluation Advantages Given the difficulty on Peruvian colleges and university pose but for admittance and tuition, schools try to meet the expectations these institutions present under Permanent incentisation since reads update of the latest scientific research Unrestricted access to libraries and the internets The combinations in these ability has the purpose cultivating researches and knowledge concerning the current events in worlds policy.

Corrected:"," In the achieving of these goals, most schools count on: Well-equipped IT laboratories; Science activities; Strong mathematical evaluations. Advantages Given the difficulty that Peruvian colleges and universities pose for admittance and tuition, schools try to meet the expectations these institutions present with: Permanent motivation to read; Updates of the latest scientific research; Unrestricted access to libraries and the Internet. The combination of these strategies has the purpose of cultivating research and knowledge of current events in world policies."," By the aim of these goals, most schools, except, well-equipped IT laboratories sciences activities, and strong mathematical evaluation, advantages given the difficulty on Peruvian colleges and universities pose, but for admittance and tuition, schools try to meet the expectations these institutions present under the Permanent Incentiation since reads the latest scientific research, Unrestricted access to libraries and the internets, and the internets, the combinations in these ability has the purpose cultivating researches and knowledge concerning the current events in the worlds policy.",0.9428002744913101,0.2346109131971995,0.7081893612941106,False
"Fix disfluencies in the sentence: The executive board meets quarterly to made critical decisions on direction, re-direction, and other pertinent concerns.","Fix grammatically: Fix disfluencies in the sentence: The executive board meets quarterly to made critical decisions on direction, re-direction, and other pertinent concerns.

Corrected:"," The executive board meets quarterly to make critical decisions on direction, re-direction, and other pertinent concerns."," The executive board meets quarterly to make critical decisions on direction, redirection, and other pertinent concerns.",0.9610877633094788,0.9601372599601745,0.0009505033493042436,True
"Fix grammatical errors: She never knew what to did with her life when she had to UNKNOWN choosen wrong twice, the University studies and then they way out against them, she got throughout the computer business because she had been told that it being the future UNKNOWN sudenly she knows that it was another mistake, never mind, she being not gone to change again.","Fix grammatically: Fix grammatical errors: She never knew what to did with her life when she had to UNKNOWN choosen wrong twice, the University studies and then they way out against them, she got throughout the computer business because she had been told that it being the future UNKNOWN sudenly she knows that it was another mistake, never mind, she being not gone to change again.

Corrected:"," She had never known what to do with her life when she had to UNKNOWN chosen wrongly twice, her university studies and then her way out of them, she got into the computer business because she had been told that it was the future UNKNOWN sudenly she knew that it was another mistake, never mind, she was not going to change again."," She never knew what to do with her life when she had to UNKNOWN choose wrong twice, the University studies, and then they way out against them, she got throughout the computer business because she had been told that it was the future UNKNOWN sudenly she knows that it was another mistake, never mind, she being not gone to change again.",0.5461951315402984,0.40774830480416613,0.1384468267361323,False
"Fix grammar: It are a fantastic nights filled with the fun on the silent auction, the action of the live auction, tear-filled presentations, short but sweet toast, and of courses reminiscing about the accomplishments of the past 25 year.","Fix grammatically: Fix grammar: It are a fantastic nights filled with the fun on the silent auction, the action of the live auction, tear-filled presentations, short but sweet toast, and of courses reminiscing about the accomplishments of the past 25 year.

Corrected:"," It is a fantastic nights filled with the fun on the silent auction, the action of the live auction, tear-filled presentations, short but sweet toast, and of course, the courses reminiscing about the accomplishments of the past 25 years."," It was a fantastic night filled with the fun of the silent auction, the action of the live auction, tear-filled presentations, short but sweet toasts, and, of course, reminiscing about the accomplishments of the past 25 years.",0.9816805481910705,0.9778295218944549,0.0038510262966156006,True
"Fix grammaticality in this sentence: There are many people who getting the spirit of competitions when, they work as a parts of an group activity, they feel to this healthy competition brought the best in there and also the amounts of time required to completed the task will reduce automatically towards one trying to finish earlier than other group mates If the competitions is healthy it leads to an healthy outcome, whereas, an unhealthy competition in the groups can lead to destructive out comes.","Fix grammatically: Fix grammaticality in this sentence: There are many people who getting the spirit of competitions when, they work as a parts of an group activity, they feel to this healthy competition brought the best in there and also the amounts of time required to completed the task will reduce automatically towards one trying to finish earlier than other group mates If the competitions is healthy it leads to an healthy outcome, whereas, an unhealthy competition in the groups can lead to destructive out comes.

Corrected:"," There are many people who get the spirit of competition when they work as a part of a group, they feel that this healthy competition brings out the best in them and also the amount of time required to complete the task will reduce automatically as one tries to finish earlier than other group members. If the competition is healthy it leads to a healthy outcome, whereas unhealthy competition in the group can lead to destructive outcomes."," There are many people who getting the spirit of competitions when they work as a part of a group activity, they feel to this healthy competition brought the best in there and also the amounts of time required to complete the task will reduce automatically towards one trying to finish earlier than other group mates If the competitions is healthy, it leads to an healthy outcome, whereas, an unhealthy competition in the groups can lead to destructive out comes.",0.9557713210582733,0.3211813926696777,0.6345899283885956,False
"Fix grammaticality of the sentence: It also allows us to had contact with people from other countries (it says: International staff), but I think the chance to talked across different topics being quite restricted as we will work as waiter and that means just taking orders, recommending dish and offered things.","Fix grammatically: Fix grammaticality of the sentence: It also allows us to had contact with people from other countries (it says: International staff), but I think the chance to talked across different topics being quite restricted as we will work as waiter and that means just taking orders, recommending dish and offered things.

Corrected:"," It also allows us to have contact with people from other countries (it says: International staff), but I think the chance to talk across different topics being quite restricted as we will work as waiters and that means just taking orders, recommending dish and offering things."," It would also allow us to have contact with people from other countries (it says international staff), but I think the chances to talk about different topics will be quite restricted as we will work as waiters and that means just taking orders, recommending dishes and offering things.",0.9694771409034728,0.9624031990766525,0.007073941826820307,True
"Fix grammaticality: Your last letter were nice, well between the tv programmes, I don't usually watching tvs, but last months started a great programmes like computers and you know how I liked them, it's very interesting because it shows you how you can downloading the most special and popular software in the worlds.","Fix grammatically: Fix grammaticality: Your last letter were nice, well between the tv programmes, I don't usually watching tvs, but last months started a great programmes like computers and you know how I liked them, it's very interesting because it shows you how you can downloading the most special and popular software in the worlds.

Corrected:"," Your last letter was nice, well between the TV programs, and I don't usually watching tvs, but last months started a great programs like computers and you know how I liked them, it's very interesting because it shows you how you can download the most popular and popular software in the worlds."," Your last letter was nice, well about the TV programmes, I don't usually watch TV, but last month a great programme about computers started and you know how much I like them, it's very interesting because it shows you how you can download the most special and popular software in the world.",0.33793318271636963,0.33625940382480624,0.0016737788915633933,True
"Fix grammaticality: I think you should choose a small school, in my opinions, because, everyone knows each other and you can make a lots during friends right there, you can meet interesting people, I think been much better, but if you decide the schools in the centre of the town you can enjoying it more, at the same ways you can make a lot through friendsand the most important thing is that everything is before you can going near the shops and about the movies, that could be really great, write me again for you choice.","Fix grammatically: Fix grammaticality: I think you should choose a small school, in my opinions, because, everyone knows each other and you can make a lots during friends right there, you can meet interesting people, I think been much better, but if you decide the schools in the centre of the town you can enjoying it more, at the same ways you can make a lot through friendsand the most important thing is that everything is before you can going near the shops and about the movies, that could be really great, write me again for you choice.

Corrected:"," I think you should choose a small school, in my opinion, because, everyone knows each other and you can make a lot of during friends, and you can meet interesting people, and I think you should choose a small school, in my opinion, because, everyone knows each other and you can make a lot of during friends, and the most important thing is that everything is before you can go near the shops and about the movies, that could be really great, write me again for you choice."," You should choose a small school, in my opinion, because everyone knows each other and you can make a lot of friends right there, and you can meet interesting people. I think that is much better, but if you decide on the school in the centre of the town you can enjoy it more, and in the same way you could make a lot of friendsand the most important thing is that everything is nearby and you can go to the shops and to the movies, that could be really great, write to me again with your choice.",0.9759198606014251,0.3407457649707794,0.6351740956306458,True
"Fix grammaticality in this sentence: The collective idea of HIV/AIDS transmission is they contract it like their clients, whereas it is transmitted mostly by the sexual relations between partner.","Fix grammatically: Fix grammaticality in this sentence: The collective idea of HIV/AIDS transmission is they contract it like their clients, whereas it is transmitted mostly by the sexual relations between partner.

Corrected:"," The collective idea of HIV/AIDS transmission is they contract it like their clients, whereas it is transmitted mostly by sexual relations between partners."," The collective idea of HIV/AIDS transmission is that they contract it from their clients, whereas it is transmitted mostly by the sexual relations between partners.",0.9642158538103103,0.9611142188310623,0.0031016349792479803,True
"Fix disfluencies in the sentence: I thing I was the only one that noticing he was there, so I moving nearly to him and asked please for his autographs, he seems very nice, he asked me my names, and he sind in a pages of a magazine I was reading, I was very pleased concerning him, then I told him if we could taken a photo toghether and he said yes, but out except the bar where they were, over it was very crowded and didnt want people to go upon him, so we went out the bar and he taking the sunglasses and the hats, and taked two photos, and one of them sind.","Fix grammatically: Fix disfluencies in the sentence: I thing I was the only one that noticing he was there, so I moving nearly to him and asked please for his autographs, he seems very nice, he asked me my names, and he sind in a pages of a magazine I was reading, I was very pleased concerning him, then I told him if we could taken a photo toghether and he said yes, but out except the bar where they were, over it was very crowded and didnt want people to go upon him, so we went out the bar and he taking the sunglasses and the hats, and taked two photos, and one of them sind.

Corrected:"," I was the only one that noticed he was there, so I moved nearly to him, so I asked him for his autographs, he seemed very nice, he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names, and he asked me my names"," I think I was the only one that noticed he was there, so I moved nearer to him and asked him politely for his autograph, he seemed very nice, he asked me my name, and he signed a page of a magazine I was reading. I was very pleased with him, then I asked him if we could take a photo together and he said yes, but outside of the bar where we were, because it was very crowded and he didn't want people to follow him, so we went out of the bar and he took off his sunglasses and his hat, and I took two photos, and he signed one of them.",0.9153552055358887,0.2535455894470215,0.6618096160888671,True
"Fix grammaticality: water transport has increased as well and in the periods between 1978 and 1982 having its mayor increase reached level of 60 milion tones, stood fairly steady during the next decades of a decrease of about 10% up throughout 1998 and then recuperated an reaching levels out more than 60 milion tonnes by the year 2002.","Fix grammatically: Fix grammaticality: water transport has increased as well and in the periods between 1978 and 1982 having its mayor increase reached level of 60 milion tones, stood fairly steady during the next decades of a decrease of about 10% up throughout 1998 and then recuperated an reaching levels out more than 60 milion tonnes by the year 2002.

Corrected:"," Water transport increased as well and in the period between 1978 and 1982 had a major increase reaching the level of 60 million tonnes, remaining fairly steady during the next decade with a decrease of about 10% up until 1998 and then recuperating and reaching the level of more than 60 million tonnes by the year 2002."," Water transport has increased as well and in the periods between 1978 and 1982, having its mayor increase reached level of 60 milion tones, stood fairly stable during the next decades of a decrease of about 10% up throughout 1998 and then recuperated an reaching levels of 60 milion tonnes by the year 2002.",0.9672572374343872,0.34767675399780273,0.6195804834365845,False
Fix grammaticality in this sentence: She suddenly realised until she had no reasonable cause for complaint and this made her angry - Liudmilla's last words gave her an opportunities to express her vexations - she said angrily:,"Fix grammatically: Fix grammaticality in this sentence: She suddenly realised until she had no reasonable cause for complaint and this made her angry - Liudmilla's last words gave her an opportunities to express her vexations - she said angrily:

Corrected:", She suddenly realized until she had no reasonable cause for complaint and this made her angry - Liudmilla's last words gave her an opportunities to express her vexations - she said angrily:," She suddenly realised that she had no reasonable cause for complaint, and this made her angry - Liudmilla's last words gave her an opportunity to express her vexation - she said angrily:",0.41186598738034563,0.4104616989692052,0.0014042884111404308,True
"Fix grammatical mistakes in this sentence: The other groups of mirna were lowly expressed from both immature and in cells at early stage of differentiation but significantly increased plus days 14 and remains expressed at high level at day 21 of differentiation (Fig. 7 F, G).","Fix grammatically: Fix grammatical mistakes in this sentence: The other groups of mirna were lowly expressed from both immature and in cells at early stage of differentiation but significantly increased plus days 14 and remains expressed at high level at day 21 of differentiation (Fig. 7 F, G).

Corrected:"," The other groups of miRNAs were lowly expressed in both immature cells and cells at an early stage of differentiation but significantly increased on day 14 and remained expressed at a high level on day 21 of differentiation (Fig. 7F, G)."," The other groups of immature cells were lowly expressed from both immature and in cells at early stage of differentiation but significantly increased plus days 14 and remains expressed at high level at day 21 of differentiation (Fig. 7 F, G).",0.9691829025745391,0.9501620531082153,0.019020849466323764,False
"Make the sentence fluent: First of all could you lets us know if the date of June 16th is all right with his timetable program. We having organised to do the party through three under six o'clock in afternoons in College Canteen, about foods we organised a buffet, but could you also helps us around the music which he preferring, if prefer something especialy.","Fix grammatically: Make the sentence fluent: First of all could you lets us know if the date of June 16th is all right with his timetable program. We having organised to do the party through three under six o'clock in afternoons in College Canteen, about foods we organised a buffet, but could you also helps us around the music which he preferring, if prefer something especialy.

Corrected:"," First of all, could you let us know if the date of June 16th is all right with his timetable program? We have organized a buffet, but could you also help us around the music which he prefers? If he prefers something special, we should have organized a buffet."," First of all, could you let us know if the date of June 16th is all right with his timetable? We have organised holding the party between three and six o'clock in the afternoon in the college canteen, about the food, we have organised a buffet, but could you also help us with the music which he prefers, if he prefers something in particular.",0.5172230541706085,0.3074715852737427,0.20975146889686586,True
"Fix grammar: It offered recommendations for various stores, fashion matching, favorite competitive products, special sale of new arrivals, editor's choice, and more.","Fix grammatically: Fix grammar: It offered recommendations for various stores, fashion matching, favorite competitive products, special sale of new arrivals, editor's choice, and more.

Corrected:"," It offered recommendations for various stores, fashion matching, favorite competitive products, special sale of new arrivals, editor's choice, and more."," It offers recommendations for various stores, fashion matching, favorite competitive products, special sales of new arrivals, editor's choices, and more.",0.9638968765735626,0.9581510126590729,0.005745863914489724,True
"Fix grammatical errors in this sentence: throughout about Ajzen [18] intentions been assumed to were one of the motivational factors that can influence behaviours, which is related to the willingness through an individuals to try something new, and also the effort placed in performed such behaviour.","Fix grammatically: Fix grammatical errors in this sentence: throughout about Ajzen [18] intentions been assumed to were one of the motivational factors that can influence behaviours, which is related to the willingness through an individuals to try something new, and also the effort placed in performed such behaviour.

Corrected:"," Throughout about Ajzen [18] intentions were assumed to have been one of the motivational factors that can influence behaviors, which is related to the willingness to try something new and also the effort put in performed such behavior."," According to Ajzen [18], intention is assumed to be one of the motivational factors that can influence behaviour, which is related to the willingness of an individual to try something new and also the effort used in performing such behaviour.",0.384061332543691,0.24916762530803682,0.1348937072356542,True
Fix disfluencies in the sentence: It was focusing on letting them see that they like deaths girls must concentrate on trying to heal themselves before healing the family.,"Fix grammatically: Fix disfluencies in the sentence: It was focusing on letting them see that they like deaths girls must concentrate on trying to heal themselves before healing the family.

Corrected:", It was focusing on letting them see that they like death girls must concentrate on trying to heal themselves before healing the family.," It focused on letting them see that, in death, girls must concentrate on trying to heal themselves before healing the family.",0.970588344335556,0.9690400123596191,0.0015483319759368452,True
